0.02080	0.00891	0.02154	0.02080	0.02006	0.02452	0.01709	0.01634	0.02303	0.01560	0.01634	0.02006	0.02154	0.02154	0.02154	0.02154	0.01709	0.02229	0.01560	0.02006	0.01709	0.02006	0.02972	0.01263	0.02006	0.02154	0.01412	0.01634	0.02154	0.02377	0.01857	0.02749	0.02526	0.02303	0.02080	0.01486	0.01337	0.02303	0.02303	0.02674	0.01857	0.02674	0.01783	0.02303	0.02823	0.01560	0.02080	0.02154	0.02972	0.02154	0.02526	0.03120	0.02154	0.02600	0.02526	0.03120	0.03343	0.02303	0.03417	0.02600	0.02897	0.02526	0.02229	0.02080	0.02897	0.03269	0.02823	0.03343	0.02154	0.02600	0.02006	0.02229	0.02823	0.02674	0.01783	0.02452	0.01857	0.02452	0.02823	0.03194	0.02006	0.02600	0.02303	0.02229	0.01857	0.02377	0.02526	0.01857	0.01932	0.02749	0.01857	0.01932	0.01857	0.01857	0.02303	0.02600	0.01560	0.02452	0.02006	0.02526	0.01857	0.02377	0.01783	0.01486	0.02154	0.02080	0.01560	0.02154	0.02006	0.01486	0.01932	0.02006	0.02377	0.01634	0.01560	0.02452	0.02080	0.01263	0.01932	0.02229	0.00891	0.01263	0.01114	0.02154	0.01337	0.02526	0.01783	0.01857
0.01783	0.01783	0.01857	0.01412	0.01709	0.01932	0.01783	0.01932	0.01412	0.01709	0.02154	0.01560	0.01486	0.02229	0.01709	0.02006	0.01337	0.02452	0.02303	0.02377	0.01634	0.01560	0.01560	0.02154	0.01709	0.01783	0.01857	0.01337	0.02080	0.01932	0.01709	0.01709	0.02303	0.01486	0.02526	0.02006	0.02452	0.02303	0.02229	0.02229	0.02526	0.02154	0.03120	0.02600	0.01560	0.03343	0.02526	0.01412	0.02154	0.02972	0.02600	0.02154	0.01932	0.02452	0.02452	0.02749	0.02154	0.03417	0.03715	0.02823	0.02154	0.01709	0.03789	0.03120	0.02823	0.02526	0.03046	0.02526	0.02749	0.02749	0.02303	0.03046	0.02749	0.02377	0.02897	0.02972	0.02600	0.02897	0.02303	0.02897	0.02229	0.02674	0.01709	0.01783	0.02080	0.03269	0.02377	0.02674	0.01634	0.02080	0.01932	0.01783	0.01857	0.02452	0.01783	0.02526	0.02600	0.01857	0.01857	0.02600	0.02080	0.02452	0.01709	0.02006	0.01412	0.01932	0.02303	0.01634	0.02303	0.01857	0.01783	0.01783	0.01634	0.01857	0.01783	0.01709	0.02080	0.01857	0.01709	0.01337	0.02377	0.01783	0.02229	0.01634	0.02377	0.01412	0.02080	0.01412
0.01412	0.01709	0.01783	0.01337	0.01560	0.01709	0.01486	0.01560	0.01189	0.02006	0.02006	0.01486	0.02229	0.01337	0.01560	0.02154	0.01932	0.01857	0.01709	0.02006	0.01857	0.02303	0.02303	0.02154	0.02154	0.01932	0.01486	0.01932	0.01857	0.01857	0.02377	0.01412	0.02229	0.02452	0.02303	0.01634	0.02526	0.02600	0.02377	0.02526	0.02154	0.02303	0.02823	0.01783	0.02377	0.02080	0.01857	0.02303	0.02154	0.03492	0.02526	0.02452	0.02006	0.02823	0.03046	0.02154	0.02897	0.02303	0.01857	0.02749	0.01932	0.02452	0.02600	0.02526	0.03343	0.02229	0.02526	0.02452	0.03120	0.02823	0.03120	0.02749	0.02526	0.03417	0.01857	0.02154	0.02452	0.02452	0.03194	0.02377	0.02229	0.01783	0.01783	0.02303	0.01560	0.02600	0.01337	0.01337	0.02303	0.02080	0.02600	0.01857	0.01783	0.01560	0.02377	0.01857	0.01634	0.02303	0.02377	0.01634	0.02006	0.01709	0.02749	0.01709	0.02526	0.01857	0.01709	0.02229	0.01932	0.02303	0.01412	0.02823	0.01634	0.01783	0.01634	0.01932	0.02006	0.01634	0.02303	0.02229	0.02154	0.01486	0.02080	0.01560	0.01634	0.02154	0.01709	0.02452
0.01263	0.01560	0.01486	0.01857	0.01486	0.01932	0.01337	0.01560	0.01486	0.02154	0.02229	0.02080	0.01114	0.02154	0.01709	0.01337	0.02080	0.01486	0.01486	0.01857	0.02006	0.01040	0.02377	0.01857	0.01709	0.02303	0.02303	0.01783	0.02526	0.02229	0.02154	0.02526	0.02377	0.02452	0.01040	0.02377	0.01783	0.02303	0.02229	0.01412	0.01783	0.02006	0.02526	0.02600	0.02823	0.02823	0.02823	0.02600	0.02749	0.02897	0.02674	0.02006	0.02749	0.02303	0.02749	0.02154	0.02452	0.02600	0.03715	0.02229	0.02823	0.03046	0.02600	0.02006	0.01932	0.03863	0.02229	0.02600	0.03269	0.02600	0.03343	0.02972	0.03492	0.01560	0.02823	0.02080	0.02674	0.02897	0.02303	0.01932	0.02600	0.02303	0.02080	0.03417	0.01486	0.02823	0.01783	0.01783	0.02452	0.01932	0.02229	0.02377	0.01560	0.02972	0.01932	0.02749	0.02749	0.01634	0.02452	0.02154	0.02154	0.01634	0.01337	0.02229	0.02377	0.02229	0.01857	0.02303	0.01932	0.01932	0.01932	0.01412	0.01337	0.02303	0.02377	0.02080	0.01932	0.01709	0.01783	0.02377	0.01486	0.01189	0.01709	0.01486	0.01189	0.01783	0.01634	0.01634
0.02080	0.02006	0.01634	0.01486	0.01709	0.02526	0.02526	0.02154	0.01932	0.02154	0.01783	0.02006	0.02006	0.01783	0.01412	0.02006	0.01709	0.02154	0.02452	0.01783	0.02154	0.01932	0.01486	0.02080	0.02154	0.01932	0.02006	0.01560	0.01857	0.01560	0.02749	0.02452	0.01932	0.01634	0.01783	0.02229	0.01783	0.01783	0.01337	0.01560	0.02154	0.01932	0.02080	0.02452	0.02080	0.02674	0.01932	0.02303	0.02154	0.01412	0.02229	0.03863	0.03194	0.03046	0.02006	0.02303	0.01857	0.02303	0.02600	0.02600	0.01709	0.02526	0.02229	0.03194	0.02303	0.02897	0.02229	0.02229	0.03120	0.02674	0.02303	0.02006	0.02006	0.02377	0.03046	0.02154	0.02229	0.01932	0.02526	0.02674	0.02080	0.02006	0.01857	0.02377	0.02600	0.01337	0.02080	0.01709	0.02674	0.02749	0.02229	0.01857	0.02080	0.01560	0.02006	0.01486	0.02377	0.01189	0.02897	0.02080	0.01709	0.01709	0.01189	0.02303	0.02377	0.02006	0.01857	0.01857	0.01857	0.01040	0.01560	0.01486	0.01709	0.01486	0.02006	0.01783	0.01783	0.01857	0.01263	0.01412	0.01337	0.02154	0.01634	0.02377	0.02006	0.01932	0.01932	0.02154
0.01634	0.01932	0.02006	0.01337	0.01709	0.01263	0.01486	0.02006	0.02154	0.02154	0.01412	0.02080	0.01709	0.02229	0.02080	0.01709	0.02526	0.02006	0.01634	0.01486	0.01783	0.01932	0.02303	0.02674	0.01412	0.02600	0.02080	0.02154	0.02823	0.01634	0.02229	0.01486	0.01634	0.02080	0.02154	0.02229	0.02823	0.02377	0.01634	0.01709	0.02154	0.01932	0.02006	0.01857	0.02080	0.02080	0.01932	0.02749	0.01932	0.02749	0.02006	0.01932	0.02526	0.02080	0.02526	0.02229	0.02377	0.02229	0.02377	0.01932	0.02600	0.02452	0.01783	0.02674	0.01560	0.02377	0.02377	0.02154	0.02303	0.02897	0.02452	0.02452	0.02303	0.02006	0.02377	0.02823	0.02897	0.01932	0.02229	0.02080	0.03046	0.01634	0.03046	0.02452	0.02303	0.02600	0.02526	0.01857	0.02377	0.01783	0.02229	0.02452	0.02377	0.02749	0.02006	0.02154	0.02006	0.01783	0.02303	0.02229	0.01932	0.01337	0.01263	0.01857	0.01412	0.02006	0.01932	0.02526	0.02526	0.01709	0.01783	0.01783	0.01783	0.02377	0.02229	0.02229	0.01783	0.01634	0.01189	0.02154	0.01709	0.01857	0.01337	0.01857	0.01709	0.02154	0.01263	0.01560
0.01486	0.02006	0.02080	0.01486	0.01560	0.01560	0.02154	0.01932	0.01337	0.01189	0.01857	0.02600	0.01709	0.01634	0.01560	0.01486	0.02303	0.01709	0.01412	0.02452	0.01932	0.02823	0.01709	0.01634	0.01932	0.01932	0.02229	0.01412	0.01263	0.02080	0.02452	0.02526	0.02377	0.02303	0.01783	0.02229	0.02303	0.02080	0.02303	0.03343	0.02600	0.01932	0.02080	0.01634	0.01486	0.02229	0.02154	0.02972	0.02154	0.02303	0.02229	0.01709	0.02006	0.02452	0.02526	0.02377	0.01857	0.02972	0.03194	0.02006	0.02229	0.02452	0.02080	0.02600	0.03046	0.02303	0.02229	0.02897	0.03046	0.02229	0.02526	0.02080	0.01634	0.02452	0.02080	0.03343	0.02452	0.02303	0.01932	0.02377	0.02377	0.02229	0.01709	0.01857	0.02749	0.02674	0.02303	0.02377	0.01932	0.02452	0.02303	0.02080	0.02006	0.02154	0.02006	0.02154	0.02600	0.02080	0.01932	0.01709	0.02006	0.02006	0.02377	0.01709	0.01932	0.01783	0.01634	0.02600	0.02006	0.01634	0.02674	0.01634	0.02303	0.01263	0.02229	0.01486	0.01709	0.02080	0.02006	0.01932	0.02154	0.02377	0.02006	0.02154	0.01263	0.01560	0.01263	0.01634
0.01040	0.02303	0.01709	0.01486	0.02600	0.01337	0.01783	0.01189	0.02154	0.01857	0.02080	0.01412	0.02229	0.01634	0.02526	0.01337	0.02006	0.01486	0.01783	0.02229	0.02154	0.02229	0.02154	0.02080	0.01932	0.02303	0.02006	0.01709	0.01560	0.02006	0.02452	0.02080	0.01709	0.01932	0.01634	0.02674	0.02303	0.02006	0.02154	0.02452	0.01634	0.02303	0.02526	0.01932	0.02823	0.02154	0.02452	0.02452	0.02600	0.02377	0.02303	0.02303	0.01932	0.02080	0.02154	0.02303	0.02823	0.02674	0.02674	0.02229	0.02229	0.02303	0.02823	0.01857	0.02006	0.02600	0.03566	0.01932	0.03492	0.02823	0.02452	0.02303	0.01634	0.02080	0.02674	0.02823	0.03417	0.02600	0.02006	0.01412	0.01783	0.03194	0.02080	0.01634	0.02303	0.02154	0.01857	0.02154	0.02229	0.02154	0.01857	0.02154	0.01783	0.02229	0.02674	0.01263	0.02080	0.02154	0.01486	0.02154	0.01486	0.02080	0.01263	0.01857	0.02154	0.02006	0.01783	0.01783	0.01932	0.01560	0.01932	0.01783	0.01412	0.02080	0.01783	0.01857	0.02154	0.02229	0.01486	0.01709	0.01932	0.01709	0.01412	0.01857	0.02006	0.01560	0.01857	0.01560
0.01783	0.01486	0.02006	0.02154	0.01783	0.01634	0.01709	0.02154	0.01560	0.01560	0.02080	0.02080	0.01783	0.02229	0.02229	0.01783	0.02154	0.01189	0.01337	0.01412	0.01634	0.02080	0.02377	0.02154	0.01709	0.02006	0.02229	0.01634	0.01560	0.02377	0.01857	0.02006	0.01634	0.01709	0.02303	0.02452	0.01634	0.02303	0.02229	0.01783	0.01634	0.02526	0.02006	0.02006	0.02303	0.01932	0.02674	0.02006	0.01486	0.02526	0.02154	0.02154	0.02452	0.02823	0.01783	0.02229	0.02303	0.01932	0.02600	0.02377	0.02303	0.02674	0.02600	0.03046	0.02600	0.02303	0.03046	0.02229	0.01932	0.02303	0.02377	0.02823	0.02600	0.02303	0.01560	0.01932	0.01857	0.02972	0.02303	0.02303	0.02303	0.02006	0.03046	0.02006	0.01857	0.02229	0.02080	0.01783	0.02303	0.01412	0.02154	0.02154	0.02080	0.02452	0.01189	0.01932	0.02674	0.01783	0.02154	0.02080	0.02526	0.02303	0.00891	0.02452	0.02377	0.02452	0.02600	0.02154	0.02080	0.01634	0.01783	0.01560	0.01486	0.01337	0.01709	0.01709	0.01932	0.02154	0.01783	0.02377	0.02080	0.01560	0.02080	0.01709	0.01114	0.02154	0.01263	0.01634
0.01783	0.01857	0.02080	0.01857	0.02303	0.01114	0.01932	0.01560	0.01857	0.01337	0.02006	0.01857	0.02229	0.02229	0.01634	0.01560	0.01337	0.02377	0.02006	0.02303	0.01857	0.01486	0.02006	0.02154	0.01560	0.02080	0.01783	0.02154	0.02303	0.02452	0.01560	0.01783	0.02526	0.01709	0.01634	0.02006	0.02303	0.01783	0.02303	0.01783	0.02972	0.02154	0.01783	0.01932	0.03046	0.02600	0.01857	0.02749	0.02154	0.02303	0.02154	0.02600	0.03269	0.02823	0.01857	0.02303	0.02452	0.03269	0.02377	0.03046	0.02303	0.01709	0.03269	0.02823	0.02452	0.02229	0.02154	0.01932	0.01857	0.02600	0.02229	0.03194	0.02452	0.02674	0.02749	0.01857	0.02823	0.01412	0.02229	0.02229	0.01783	0.02303	0.02526	0.02526	0.02303	0.02377	0.02006	0.02154	0.02229	0.02006	0.02377	0.02897	0.02600	0.02154	0.01783	0.02006	0.02377	0.02229	0.01783	0.01486	0.01337	0.01857	0.02526	0.02823	0.01486	0.01337	0.01709	0.01783	0.01634	0.02823	0.01857	0.01709	0.01560	0.01783	0.01709	0.01709	0.01560	0.01709	0.01932	0.02229	0.01337	0.02303	0.02154	0.01634	0.01932	0.01709	0.01783	0.01709
0.01189	0.01560	0.01560	0.00966	0.01486	0.01857	0.02377	0.01412	0.01709	0.02377	0.02080	0.01634	0.01486	0.02154	0.01263	0.01932	0.01709	0.02303	0.01783	0.01709	0.01783	0.02080	0.02303	0.02674	0.02080	0.01709	0.02229	0.02080	0.01857	0.02526	0.01857	0.02303	0.01560	0.02303	0.01783	0.02080	0.02600	0.02154	0.01634	0.01932	0.01560	0.02303	0.01709	0.02600	0.03120	0.02526	0.02229	0.01783	0.02229	0.02377	0.02303	0.02154	0.02154	0.02006	0.02229	0.01634	0.01783	0.02303	0.02229	0.02080	0.02749	0.02526	0.03120	0.01783	0.02749	0.02526	0.02674	0.03120	0.02377	0.02823	0.02006	0.02154	0.01709	0.01634	0.02823	0.01857	0.02303	0.02526	0.02229	0.01783	0.02154	0.02303	0.01709	0.02080	0.02229	0.02823	0.01857	0.01932	0.01932	0.01783	0.01783	0.01857	0.02229	0.01857	0.01709	0.02154	0.02452	0.02006	0.01857	0.02600	0.02154	0.01709	0.02154	0.01932	0.01783	0.01857	0.01857	0.01486	0.01783	0.02080	0.02154	0.01783	0.02526	0.02154	0.02377	0.01783	0.01709	0.02006	0.02006	0.01709	0.01783	0.01189	0.01634	0.01486	0.01560	0.01486	0.02080	0.01634
0.01783	0.01560	0.01560	0.01337	0.01783	0.01634	0.01486	0.01709	0.01857	0.01783	0.01634	0.02303	0.01857	0.01634	0.02080	0.02452	0.01337	0.01857	0.01709	0.01634	0.01412	0.01932	0.02377	0.01560	0.02897	0.02229	0.02377	0.01263	0.01709	0.01560	0.02526	0.01634	0.01560	0.01337	0.01857	0.02154	0.03269	0.02377	0.02229	0.02154	0.02303	0.02823	0.01709	0.02229	0.02377	0.02006	0.01486	0.02749	0.02749	0.02600	0.02526	0.01783	0.02303	0.01932	0.01263	0.02006	0.01337	0.02377	0.01932	0.02303	0.03120	0.02674	0.03046	0.02452	0.02674	0.02452	0.01932	0.02526	0.02080	0.01634	0.02526	0.02303	0.02600	0.02749	0.03046	0.02080	0.02377	0.01634	0.01337	0.02377	0.03046	0.02823	0.02303	0.01932	0.02154	0.02006	0.02452	0.02154	0.02674	0.01932	0.02526	0.01709	0.01857	0.02674	0.01634	0.01486	0.02303	0.01634	0.01709	0.01486	0.01709	0.01783	0.01932	0.02154	0.01709	0.01560	0.01560	0.02006	0.01634	0.01857	0.01783	0.01634	0.01634	0.01486	0.02080	0.01560	0.02377	0.02154	0.02154	0.01857	0.01560	0.01783	0.01783	0.01709	0.01932	0.01634	0.01337	0.01263
0.01709	0.01560	0.01634	0.01560	0.00743	0.01634	0.01189	0.02452	0.02154	0.01634	0.01709	0.01932	0.02452	0.01709	0.01337	0.02154	0.02303	0.01709	0.01634	0.01263	0.01560	0.01412	0.01857	0.02006	0.02229	0.01932	0.02154	0.01263	0.01932	0.01114	0.01857	0.02897	0.01709	0.02600	0.02154	0.02229	0.02080	0.01486	0.02749	0.02823	0.02303	0.01783	0.01263	0.02526	0.02377	0.02674	0.02823	0.02674	0.01857	0.02154	0.01709	0.02452	0.03046	0.01709	0.01709	0.02452	0.02526	0.01709	0.02526	0.02229	0.02377	0.01932	0.02154	0.02526	0.03492	0.02303	0.02452	0.02452	0.01857	0.02526	0.03046	0.03566	0.01932	0.02600	0.02972	0.02749	0.02303	0.01560	0.02452	0.02229	0.02154	0.02229	0.02303	0.01634	0.02229	0.02674	0.01412	0.01857	0.01932	0.01634	0.01932	0.01709	0.01709	0.01337	0.01634	0.02154	0.01337	0.01857	0.01189	0.02526	0.02229	0.01560	0.02006	0.02526	0.02154	0.02080	0.01486	0.02303	0.02674	0.02452	0.01560	0.02080	0.01932	0.01412	0.02526	0.01932	0.01040	0.01634	0.01337	0.01337	0.01857	0.01857	0.01412	0.01337	0.02229	0.01560	0.02006	0.01412
0.01114	0.01486	0.01709	0.01709	0.02006	0.01783	0.01412	0.01857	0.02006	0.02526	0.01783	0.02080	0.01932	0.01783	0.01709	0.01560	0.02229	0.02229	0.01709	0.02006	0.01857	0.02303	0.01337	0.01634	0.02229	0.01560	0.01783	0.01783	0.01486	0.01634	0.02674	0.02006	0.02377	0.01486	0.01932	0.01783	0.02303	0.02377	0.02006	0.02229	0.02303	0.02526	0.01412	0.03120	0.02080	0.02229	0.02674	0.03046	0.03120	0.01783	0.02229	0.02303	0.02229	0.01709	0.02229	0.02154	0.02972	0.01486	0.02452	0.02526	0.01783	0.03046	0.02823	0.02749	0.02377	0.01709	0.02303	0.02006	0.02006	0.02526	0.01263	0.02377	0.01857	0.02154	0.02897	0.02526	0.02526	0.02377	0.02154	0.02303	0.01932	0.02823	0.02452	0.02080	0.01634	0.02229	0.01932	0.02452	0.02452	0.01634	0.02154	0.01709	0.01783	0.01634	0.02080	0.01634	0.01709	0.01857	0.00966	0.01709	0.02080	0.01412	0.02303	0.01857	0.01560	0.01560	0.01932	0.02080	0.01263	0.01783	0.02154	0.02154	0.02452	0.02006	0.01560	0.01857	0.02897	0.01337	0.01486	0.02006	0.01412	0.02080	0.02154	0.02080	0.01189	0.02154	0.02303	0.01486
0.01709	0.02080	0.01337	0.02303	0.02452	0.02080	0.01337	0.01709	0.01783	0.01932	0.02526	0.01932	0.01486	0.01709	0.01337	0.02303	0.01932	0.02377	0.01560	0.02897	0.01783	0.01412	0.02006	0.02006	0.01560	0.02080	0.02229	0.01412	0.01932	0.01783	0.01783	0.02006	0.02674	0.02006	0.02600	0.01783	0.02154	0.02674	0.02452	0.02749	0.02229	0.01783	0.02229	0.02303	0.02600	0.02154	0.01337	0.01783	0.01709	0.02823	0.01932	0.02080	0.02377	0.02377	0.03417	0.02674	0.02377	0.02154	0.02377	0.02452	0.02006	0.01932	0.01783	0.02080	0.02526	0.02452	0.02006	0.02080	0.02526	0.02303	0.02303	0.02600	0.02154	0.02006	0.01932	0.02229	0.02452	0.01709	0.02600	0.02006	0.01857	0.02600	0.02897	0.01412	0.01932	0.02377	0.02452	0.01783	0.01857	0.02526	0.01857	0.02303	0.02303	0.01634	0.01857	0.02377	0.02303	0.01857	0.02526	0.02526	0.01857	0.02154	0.01337	0.01634	0.02377	0.02526	0.02080	0.01412	0.01263	0.02452	0.02006	0.02452	0.02080	0.01412	0.01783	0.01857	0.01709	0.01263	0.01337	0.02229	0.00966	0.02006	0.01783	0.00966	0.02154	0.01709	0.01337	0.01783
0.01486	0.01337	0.01040	0.01560	0.01857	0.01634	0.02080	0.02674	0.01857	0.01560	0.01857	0.01634	0.02674	0.01783	0.01857	0.02600	0.02154	0.02377	0.02377	0.02006	0.02154	0.02749	0.01263	0.01560	0.01560	0.02154	0.01857	0.01560	0.02452	0.01932	0.01932	0.01783	0.02600	0.02526	0.01709	0.01412	0.02452	0.02674	0.01337	0.02229	0.02303	0.01709	0.02600	0.01412	0.02154	0.02006	0.01857	0.01932	0.02526	0.02452	0.02006	0.02303	0.02526	0.01857	0.01857	0.01857	0.02229	0.02303	0.02303	0.02006	0.02526	0.02600	0.02749	0.03194	0.02674	0.02674	0.01709	0.01932	0.02823	0.02377	0.02080	0.01932	0.02674	0.02823	0.02526	0.02154	0.02229	0.02452	0.01486	0.02600	0.01857	0.02303	0.02452	0.02006	0.02452	0.01932	0.01857	0.02006	0.02229	0.01857	0.01709	0.01783	0.01857	0.01783	0.02080	0.01337	0.01709	0.01932	0.02229	0.02526	0.02526	0.02674	0.02006	0.01189	0.01932	0.03046	0.01932	0.01337	0.01560	0.01412	0.01634	0.01560	0.02674	0.02229	0.01932	0.01857	0.01783	0.01634	0.02154	0.01783	0.01412	0.01189	0.01783	0.01412	0.02006	0.01486	0.02006	0.01634
0.02154	0.01040	0.01857	0.01932	0.01857	0.01486	0.01263	0.02154	0.01412	0.01709	0.01263	0.01857	0.01337	0.02006	0.02303	0.02229	0.02006	0.02303	0.01857	0.01337	0.01560	0.01560	0.01412	0.01932	0.01932	0.02154	0.01783	0.01932	0.01783	0.02377	0.01857	0.01857	0.01783	0.01932	0.01783	0.01932	0.02749	0.01486	0.01634	0.02303	0.02006	0.01783	0.02377	0.01783	0.02972	0.01634	0.02006	0.01560	0.02229	0.01709	0.02526	0.01337	0.01634	0.02006	0.02080	0.02229	0.02006	0.01709	0.02897	0.01857	0.02080	0.02897	0.02972	0.02229	0.01857	0.01932	0.02749	0.01932	0.01560	0.02006	0.02452	0.01857	0.01709	0.01932	0.01560	0.02080	0.01857	0.02006	0.02303	0.01932	0.02526	0.02229	0.02303	0.01932	0.02154	0.02154	0.01709	0.01560	0.02897	0.01337	0.01337	0.01337	0.01709	0.02526	0.01932	0.02006	0.01932	0.02303	0.02229	0.02452	0.02154	0.01560	0.01783	0.01189	0.02600	0.02229	0.01560	0.01857	0.02006	0.01337	0.01783	0.01709	0.02972	0.01634	0.01709	0.01857	0.02229	0.02377	0.01857	0.02229	0.01783	0.02154	0.01709	0.02229	0.01263	0.01263	0.01337	0.01337
0.02006	0.01709	0.01857	0.02006	0.01932	0.01709	0.01709	0.00743	0.01486	0.01114	0.02080	0.01412	0.02154	0.02452	0.02303	0.01412	0.02674	0.01634	0.01263	0.01709	0.02229	0.02229	0.01783	0.01932	0.01932	0.02006	0.01486	0.02452	0.02154	0.02600	0.01783	0.01634	0.02080	0.01783	0.02006	0.02154	0.02229	0.02452	0.02452	0.02452	0.01932	0.01932	0.02080	0.02823	0.01709	0.02006	0.02526	0.01709	0.02303	0.01709	0.01932	0.01783	0.02526	0.01932	0.02377	0.03120	0.02006	0.01634	0.02674	0.01634	0.02377	0.01783	0.02600	0.01857	0.01709	0.01486	0.01932	0.02080	0.01783	0.02154	0.02377	0.02972	0.01932	0.01709	0.02303	0.02006	0.02006	0.01412	0.02080	0.02154	0.01932	0.01857	0.02749	0.02080	0.02303	0.02006	0.02080	0.02080	0.02229	0.01932	0.01783	0.02080	0.02674	0.02154	0.01932	0.01783	0.02229	0.02006	0.02080	0.01709	0.01560	0.01560	0.02303	0.02452	0.02006	0.01560	0.01114	0.01634	0.01634	0.01932	0.02006	0.01486	0.01857	0.02154	0.01783	0.01189	0.01857	0.02080	0.02006	0.01932	0.01932	0.01709	0.02377	0.01709	0.01263	0.01634	0.01486	0.01560
0.01486	0.01932	0.01189	0.02080	0.01709	0.01114	0.01337	0.02006	0.02526	0.02006	0.02600	0.01857	0.02006	0.02006	0.01486	0.02006	0.02080	0.01486	0.02080	0.02154	0.02303	0.01709	0.02749	0.01932	0.02452	0.01412	0.02080	0.01560	0.01412	0.01783	0.02229	0.01634	0.01857	0.02080	0.01634	0.02154	0.02229	0.02006	0.01857	0.01486	0.01709	0.02452	0.01634	0.01486	0.02006	0.02006	0.01560	0.01486	0.01857	0.01634	0.01709	0.02303	0.01560	0.01857	0.02377	0.02154	0.02303	0.02006	0.01263	0.02229	0.02229	0.02080	0.02897	0.02303	0.02674	0.02154	0.02006	0.01709	0.02749	0.02526	0.02229	0.01932	0.02377	0.02303	0.02377	0.02154	0.01857	0.02377	0.01709	0.01634	0.02377	0.01932	0.02154	0.02303	0.01560	0.02080	0.02897	0.02006	0.02006	0.01932	0.01412	0.02006	0.02080	0.01857	0.02303	0.01634	0.01783	0.01783	0.01560	0.02154	0.02229	0.02749	0.02377	0.01189	0.01337	0.02006	0.01040	0.01783	0.01114	0.02452	0.02229	0.01189	0.01709	0.02229	0.01634	0.01932	0.02080	0.01634	0.02303	0.01263	0.01486	0.01560	0.01857	0.01932	0.01337	0.01932	0.02377	0.01114
0.01560	0.01857	0.01634	0.02006	0.01560	0.01932	0.01337	0.02229	0.01783	0.01189	0.01634	0.01783	0.01709	0.01486	0.01114	0.02452	0.02080	0.01412	0.02154	0.01560	0.01709	0.02229	0.01560	0.01709	0.01932	0.02229	0.02006	0.01709	0.01412	0.01857	0.02080	0.01634	0.01783	0.01337	0.01932	0.01412	0.02006	0.02377	0.01560	0.02303	0.01857	0.02303	0.01932	0.01857	0.01783	0.02006	0.02452	0.01783	0.01857	0.02080	0.01634	0.02452	0.02452	0.02377	0.02303	0.01932	0.01932	0.02080	0.02452	0.02823	0.02229	0.02080	0.02080	0.02897	0.02080	0.01560	0.02377	0.01857	0.02823	0.02080	0.02600	0.02154	0.02154	0.01857	0.01783	0.02600	0.02080	0.01634	0.01412	0.01783	0.01783	0.01337	0.02229	0.01709	0.02006	0.02452	0.02526	0.02600	0.02006	0.01932	0.02303	0.01263	0.02303	0.02006	0.02972	0.01857	0.02154	0.02303	0.02154	0.02154	0.02452	0.01783	0.02006	0.01857	0.02006	0.01783	0.01783	0.01486	0.02006	0.01412	0.02229	0.01189	0.00966	0.01932	0.01634	0.01783	0.01932	0.01634	0.01634	0.02080	0.01932	0.01486	0.00966	0.01932	0.01634	0.01412	0.01857	0.01560
0.01634	0.02229	0.00669	0.01634	0.01412	0.01634	0.02526	0.01486	0.01634	0.01486	0.01486	0.00743	0.02823	0.02006	0.01189	0.01634	0.01932	0.01634	0.01709	0.01634	0.01932	0.01634	0.02154	0.01932	0.02303	0.01709	0.02154	0.02006	0.01932	0.02080	0.01560	0.01857	0.01634	0.02229	0.01040	0.01857	0.01857	0.01783	0.01709	0.01709	0.01709	0.01783	0.02303	0.02080	0.02526	0.02526	0.02154	0.02006	0.02006	0.01412	0.01783	0.02303	0.01783	0.02600	0.02600	0.02749	0.02452	0.01412	0.02080	0.02452	0.02006	0.02526	0.01709	0.02154	0.02080	0.02006	0.02674	0.01932	0.02749	0.02006	0.02526	0.02229	0.02303	0.01783	0.01709	0.03269	0.01857	0.02080	0.01709	0.02154	0.02229	0.01857	0.01932	0.01783	0.01857	0.02303	0.01932	0.02749	0.02154	0.01486	0.02303	0.02452	0.02154	0.02006	0.02526	0.02229	0.02154	0.01560	0.02377	0.01932	0.02006	0.01634	0.02006	0.01783	0.02154	0.01709	0.02080	0.01932	0.02154	0.02229	0.02006	0.02674	0.01634	0.01114	0.02154	0.02229	0.01189	0.01412	0.01560	0.01634	0.02006	0.01857	0.00891	0.02229	0.01337	0.01263	0.01263	0.01709
